zone_profile_id,botanical_entry_id,match_status,match_candidates,botanical_link,common_names,growth_habit,forest_garden_layer,lifespan,native_region,climate_band_prefers,hardiness_class,outdoor_suitability,greenhouse_zone,indoor_container_use,soil_type,soil_moisture,soil_functions,sun_exposure,humidity_preference,root_depth_type,spread_pattern,companion_plants,incompatible_with,guild_roles,foraging_habitat,harvest_window,planting_sowing_window,yield_regrowth,propagation_methods,conservation_status,foraging_cautions,wildlife_supported,notes,branch_id,country,region,zone,microclimate_tags,production_mode,source_table,source_row
BRWM-00352,BOT-BR-0127,matched_source_id,BOT-BR-0127:Pariparoba,Pariparoba,Pariparoba,Herb,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid shade;rich soils,Managed medicinal crop,Brazil_Working_Master,353
BRWM-00353,BOT-BR-0128,matched_source_id,BOT-BR-0128:Pata-de-vaca,Pata-de-vaca,Pata-de-vaca,Tree / shrub,,,Brazil,Subtropical humid;Tropical highland,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Highland Mild,full sun;well-drained,Managed medicinal crop,Brazil_Working_Master,354
BRWM-00354,BOT-BR-0128,matched_source_id,BOT-BR-0128:Pata-de-vaca,Pata-de-vaca,Pata-de-vaca,Tree / shrub,,,Brazil,Subtropical humid;Tropical highland,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,South,South Subtropical Humid,full sun;well-drained,Managed medicinal crop,Brazil_Working_Master,355
BRWM-00355,BOT-BR-0129,matched_source_id,BOT-BR-0129:Patauá,Patauá,Patauá,Palm,,,Brazil,Equatorial humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Cultivated orchard,Brazil_Working_Master,356
BRWM-00356,BOT-BR-0130,matched_source_id,BOT-BR-0130:Pau-brasil,Pau-brasil,Pau-brasil,Tree,,,Brazil,Atlantic humid,,Native to Brazil,,,Deep well-drained soils,,,Full sun;agroforestry;forest systems,,,,,,,Forest;managed agroforestry,,,,,EN,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal Atlantic forest,Managed medicinal crop,Brazil_Working_Master,357
BRWM-00357,BOT-BR-0130,matched_source_id,BOT-BR-0130:Pau-brasil,Pau-brasil,Pau-brasil,Tree,,,Brazil,Atlantic humid,,Native to Brazil,,,Deep well-drained soils,,,Full sun;agroforestry;forest systems,,,,,,,Forest;managed agroforestry,,,,,EN,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal Atlantic forest,Managed medicinal crop,Brazil_Working_Master,358
BRWM-00358,BOT-BR-0131,matched_source_id,BOT-BR-0131:Pau-rosa,Pau-rosa,Pau-rosa,Tree,,,Brazil,Equatorial humid,,Native to Brazil,,,Deep well-drained soils,,,Full sun;agroforestry;forest systems,,,,,,,Forest;managed agroforestry,,,,,EN,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,humid forest,Managed medicinal crop,Brazil_Working_Master,359
BRWM-00359,BOT-BR-0132,matched_source_id,BOT-BR-0132:Pequi,Pequi,Pequi,Tree,,,Brazil,Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,savanna;full sun;deep root zone,Cultivated orchard,Brazil_Working_Master,360
BRWM-00360,BOT-BR-0132,matched_source_id,BOT-BR-0132:Pequi,Pequi,Pequi,Tree,,,Brazil,Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Highland Mild,savanna;full sun;deep root zone,Cultivated orchard,Brazil_Working_Master,361
BRWM-00361,BOT-BR-0132,matched_source_id,BOT-BR-0132:Pequi,Pequi,Pequi,Tree,,,Brazil,Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Semiarid,savanna;full sun;deep root zone,Cultivated orchard,Brazil_Working_Master,362
BRWM-00362,BOT-BR-0133,matched_source_id,BOT-BR-0133:Pimenta-rosa,Pimenta-rosa,Pimenta-rosa,Tree / shrub,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal;full sun,Cultivated orchard,Brazil_Working_Master,363
BRWM-00363,BOT-BR-0133,matched_source_id,BOT-BR-0133:Pimenta-rosa,Pimenta-rosa,Pimenta-rosa,Tree / shrub,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal;full sun,Cultivated orchard,Brazil_Working_Master,364
BRWM-00364,BOT-BR-0133,matched_source_id,BOT-BR-0133:Pimenta-rosa,Pimenta-rosa,Pimenta-rosa,Tree / shrub,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,South,South Subtropical Humid,coastal;full sun,Cultivated orchard,Brazil_Working_Master,365
BRWM-00365,BOT-BR-0134,matched_source_id,BOT-BR-0134:Piquiá,Piquiá,Piquiá,Tree,,,Brazil,Equatorial humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,humid forest;deep soils,Cultivated orchard,Brazil_Working_Master,366
BRWM-00366,BOT-BR-0135,matched_source_id,BOT-BR-0135:Pitanga,Pitanga,Pitanga,Tree,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,coastal to subtropical;well-drained,Cultivated orchard,Brazil_Working_Master,367
BRWM-00367,BOT-BR-0135,matched_source_id,BOT-BR-0135:Pitanga,Pitanga,Pitanga,Tree,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,coastal to subtropical;well-drained,Cultivated orchard,Brazil_Working_Master,368
BRWM-00368,BOT-BR-0135,matched_source_id,BOT-BR-0135:Pitanga,Pitanga,Pitanga,Tree,,,Brazil,Atlantic humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,South,South Subtropical Humid,coastal to subtropical;well-drained,Cultivated orchard,Brazil_Working_Master,369
BRWM-00369,BOT-BR-0136,matched_source_id,BOT-BR-0136:Pitomba,Pitomba,Pitomba,Tree,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,humid tropical orchard,Cultivated orchard,Brazil_Working_Master,370
BRWM-00370,BOT-BR-0136,matched_source_id,BOT-BR-0136:Pitomba,Pitomba,Pitomba,Tree,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,humid tropical orchard,Cultivated orchard,Brazil_Working_Master,371
BRWM-00371,BOT-BR-0136,matched_source_id,BOT-BR-0136:Pitomba,Pitomba,Pitomba,Tree,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid tropical orchard,Cultivated orchard,Brazil_Working_Master,372
BRWM-00372,BOT-BR-0137,matched_source_id,BOT-BR-0137:Pupunha,Pupunha,Pupunha,Palm,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,orchard;agroforestry;well-drained,Cultivated orchard,Brazil_Working_Master,373
BRWM-00373,BOT-BR-0137,matched_source_id,BOT-BR-0137:Pupunha,Pupunha,Pupunha,Palm,,,Brazil,Tropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Coastal Humid,orchard;agroforestry;well-drained,Cultivated orchard,Brazil_Working_Master,374
BRWM-00374,BOT-BR-0138,matched_source_id,BOT-BR-0138:Quebra-pedra,Quebra-pedra,Quebra-pedra,Herb,,,Brazil,Tropical to subtropical,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Brazil_Working_Master,375
BRWM-00375,BOT-BR-0138,matched_source_id,BOT-BR-0138:Quebra-pedra,Quebra-pedra,Quebra-pedra,Herb,,,Brazil,Tropical to subtropical,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Brazil_Working_Master,376
BRWM-00376,BOT-BR-0138,matched_source_id,BOT-BR-0138:Quebra-pedra,Quebra-pedra,Quebra-pedra,Herb,,,Brazil,Tropical to subtropical,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Brazil_Working_Master,377
BRWM-00377,BOT-BR-0138,matched_source_id,BOT-BR-0138:Quebra-pedra,Quebra-pedra,Quebra-pedra,Herb,,,Brazil,Tropical to subtropical,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Central-West,Managed medicinal crops,self-seeding;warm sites,Managed medicinal crop,Brazil_Working_Master,378
BRWM-00378,BOT-BR-0139,matched_source_id,BOT-BR-0139:Sucupira,Sucupira,Sucupira,Tree,,,Brazil,Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,savanna;well-drained,Managed medicinal crop,Brazil_Working_Master,379
BRWM-00379,BOT-BR-0139,matched_source_id,BOT-BR-0139:Sucupira,Sucupira,Sucupira,Tree,,,Brazil,Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Highland Mild,savanna;well-drained,Managed medicinal crop,Brazil_Working_Master,380
BRWM-00380,BOT-BR-0140,matched_source_id,BOT-BR-0140:Taioba,Taioba,Taioba,Herb,,,Brazil,Tropical humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,moist fertile soils,Managed medicinal crop,Brazil_Working_Master,381
BRWM-00381,BOT-BR-0140,matched_source_id,BOT-BR-0140:Taioba,Taioba,Taioba,Herb,,,Brazil,Tropical humid;Subtropical humid,,Native to Brazil,,,Well-drained;organic matter,,,Managed cultivation;part sun to full sun,,,,,,,Cultivated beds;forest edge;secondary vegetation,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,South,South Subtropical Humid,moist fertile soils,Managed medicinal crop,Brazil_Working_Master,382
BRWM-00382,BOT-BR-0141,matched_source_id,BOT-BR-0141:Tucumã,Tucumã,Tucumã,Palm,,,Brazil,Equatorial humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,North Amazon Wet,humid tropical;open sunny areas,Cultivated orchard,Brazil_Working_Master,383
BRWM-00383,BOT-BR-0142,matched_source_id,BOT-BR-0142:Umbu,Umbu,Umbu,Tree,,,Brazil,Tropical semiarid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Northeast Semiarid,drought-adapted;rocky/semiarid,Cultivated orchard,Brazil_Working_Master,384
BRWM-00384,BOT-BR-0143,matched_source_id,BOT-BR-0143:Urucum,Urucum,Urucum,Shrub / small tree,,,Brazil,Tropical humid;Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,North,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Brazil_Working_Master,385
BRWM-00385,BOT-BR-0143,matched_source_id,BOT-BR-0143:Urucum,Urucum,Urucum,Shrub / small tree,,,Brazil,Tropical humid;Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Northeast,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Brazil_Working_Master,386
BRWM-00386,BOT-BR-0143,matched_source_id,BOT-BR-0143:Urucum,Urucum,Urucum,Shrub / small tree,,,Brazil,Tropical humid;Tropical seasonal,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Nationwide managed orchards,full sun;well-drained,Cultivated orchard,Brazil_Working_Master,387
BRWM-00387,BOT-BR-0144,matched_source_id,BOT-BR-0144:Uvaia,Uvaia,Uvaia,Tree,,,Brazil,Subtropical humid;Atlantic humid,,Native to Brazil,,,Well-drained;organic matter,,,Full sun to partial sun; moisture according to species,,,,,,,Managed orchard;agroforestry;forest edge,,,,,Not reviewed,,,Fill only from source-backed regional data; legacy Season is summary only.,branch_brazil,Brazil,Southeast,Southeast Highland Mild,mild subtropical orchard,Cultivated orchard,Brazil_Working_Master,388
