symbiosis_profile_id,botanical_entry_id,symbiosis_type,symbiotic_partner_type,symbiotic_partner_botanical_id,mycorrhizal_association_type,nitrogen_fixing_flag,host_dependency_flag,nurse_plant_flag,rhizosphere_benefit_notes,symbiosis_strength,symbiosis_confidence,symbiotic_role_tags,notes,source_table,source_row
SYM-BOT-BR-0732,BOT-BR-0732,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,1757
SYM-BOT-BR-0733,BOT-BR-0733,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,282087
SYM-BOT-BR-0734,BOT-BR-0734,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,102541
SYM-BOT-BR-0735,BOT-BR-0735,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,16349
SYM-BOT-BR-0736,BOT-BR-0736,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,16350
SYM-BOT-BR-0737,BOT-BR-0737,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,103087
SYM-BOT-BR-0738,BOT-BR-0738,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,103088
SYM-BOT-BR-0739,BOT-BR-0739,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,5517
SYM-BOT-BR-0740,BOT-BR-0740,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,34088
SYM-BOT-BR-0741,BOT-BR-0741,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,126068
SYM-BOT-BR-0742,BOT-BR-0742,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,21327
SYM-BOT-BR-0743,BOT-BR-0743,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,21335
SYM-BOT-BR-0744,BOT-BR-0744,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,15014
SYM-BOT-BR-0745,BOT-BR-0745,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,105139
SYM-BOT-BR-0746,BOT-BR-0746,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,113968
SYM-BOT-BR-0747,BOT-BR-0747,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,113969
SYM-BOT-BR-0748,BOT-BR-0748,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,109633
SYM-BOT-BR-0749,BOT-BR-0749,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,22249
SYM-BOT-BR-0750,BOT-BR-0750,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,15318
SYM-BOT-BR-0751,BOT-BR-0751,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,7129
SYM-BOT-BR-0752,BOT-BR-0752,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,114671
SYM-BOT-BR-0753,BOT-BR-0753,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,28472
SYM-BOT-BR-0754,BOT-BR-0754,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,17114
SYM-BOT-BR-0755,BOT-BR-0755,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,105004
SYM-BOT-BR-0756,BOT-BR-0756,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,26537
SYM-BOT-BR-0757,BOT-BR-0757,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,110572
SYM-BOT-BR-0758,BOT-BR-0758,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,110583
SYM-BOT-BR-0759,BOT-BR-0759,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,1108
SYM-BOT-BR-0760,BOT-BR-0760,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,1124
SYM-BOT-BR-0761,BOT-BR-0761,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,1175
SYM-BOT-BR-0762,BOT-BR-0762,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,87094
SYM-BOT-BR-0763,BOT-BR-0763,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,TRUE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support; nurse_structure,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,114466
SYM-BOT-BR-0764,BOT-BR-0764,mycorrhizal_candidate,soil_fungi,,arbuscular_candidate,FALSE,FALSE,FALSE,Derived Atlantic Forest rhizosphere/mycorrhizal candidate from growth form and substrate; verify taxon-specific association.,derived_candidate,builder_inference_from_growth_form_and_substrate,soil_biota; rhizosphere_support,Generated for complete Ubatuba symbiosis layer coverage where taxon-level symbiosis rows were absent in the prior import.,Ubatuba_focus_rulepack_v1,80776
